Company,URL,IndustryCode,IndustryCodeDescription
Lady M's Ltd,http://www.doodle-press.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Doordeals Ltd,http://www.doordeals.co.uk,45,(45)  Construction
Jolly Collier,https://www.dorbiere.co.uk/,55,(55)  Hotels and Restaurants
The Dornoch Area Community Interest Company,http://www.dornoch.org.uk,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Dorothyhouse Hospice Care,https://www.dorothyhouse.org.uk/,85,(85)  Health and Social Work
The Book Shop,https://www.dorsetbooks.com/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Dotlabel Ltd,https://www.dotlabel.co.uk/,72,(72)  Computer and Related Activities
Dotzero Ltd,http://www.dot-zero.com,72,(72)  Computer and Related Activities
Doughty Finance Ltd,https://doughtyfinance.com/,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Douglas Grove Ltd,http://www.douglasgrove.co.uk,74,(74)  Other Business Activities
Down the Field Ltd,http://www.downthefield.com,72,(72)  Computer and Related Activities
Development Partners International Llp,http://www.dpi-llp.com,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Dairy Pipe Lines Ltd,http://www.dpluk.co.uk,74,(74)  Other Business Activities
Dp World Ltd,http://www.dpworld.com,74,(74)  Other Business Activities
Underground Vision (Uk) Ltd,http://www.draintv.co.uk,90,"(90)  Sewage and Refuse Disposal, Sanitation and Similar Activities"
Pollys Catering,http://www.drapersbakery.co.uk,55,(55)  Hotels and Restaurants
Drayton Beaumont Services (Fm) Ltd,http://draytonbeaumontservices.com/,93,(93)  Other Service Activities
Drb Marketing Ltd,https://drbschoolsandacademiesservices.co.uk/marketing/,74,(74)  Other Business Activities
Dream View Landscapes Ltd,https://dream-view-northampton.co.uk/,01,"(01)  Agriculture, Hunting and Related Service Activities"
Driftwood,http://www.driftwoodwomenscasuals.co.uk,92,"(92)  Recreational, Cultural and Sporting Activities"
Drilling Global Consultant Llp,https://drillinggc.com/,74,(74)  Other Business Activities
Drivewise (Autos) Ltd,http://www.drivewiseautos.co.uk,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
Shahul Ayden Cohen & Co Ltd,http://www.drlocums.com,74,(74)  Other Business Activities
The Dronfield Heritage Trust,https://www.dronfieldhallbarn.org/,70,(70)  Real Estate Activities
Dr. Organic Ltd,http://www.drorganic.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Largren Ltd,http://www.newcastle-hospitals.org.uk/services/neurosciences_meet-the-team.aspx,73,(73)  Research and Development
Drs. Direct Ltd,http://www.drsdirect.co.uk,74,(74)  Other Business Activities
Drysafe Construction Ltd,http://www.drysafeconstruction.co.uk,45,(45)  Construction
Destrodent Pest Control Ltd,http://www.dspcontrol.co.uk,74,(74)  Other Business Activities
Duke Street Studios Ltd,http://www.dsstudios.co.uk,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
David Taylor Associates (Uk) Ltd,http://www.dtauk.co.uk,74,(74)  Other Business Activities
Party Poker Live Ltd,https://www.dusktilldawncasinonottingham.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Development and Testing Resource Ltd,http://www.dtr-ltd.co.uk/Pages/default.aspx,74,(74)  Other Business Activities
Ducalian Ltd,http://www.ducalian.com,67,(67)  Activities Auxiliary to Financial Intermediation
Duffett Electrical Services Llp,http://www.duffettelectrical.co.uk,45,(45)  Construction
Duffy Toshner & Co Ltd,http://www.duffytoshner.co.uk,74,(74)  Other Business Activities
Duggan & Parr Stone Repair Services Ltd,http://www.dugganandparr.com,45,(45)  Construction
Duke of Cambridge,http://www.dukebar.com,55,(55)  Hotels and Restaurants
The Duke,http://www.dukepub.co.uk,55,(55)  Hotels and Restaurants
King William I V,http://ww25.thedukewilliam.biz/,55,(55)  Hotels and Restaurants
J.P.Mcdougall & Co. Ltd,https://www.duluxdecoratorcentre.co.uk/,24,(24)  Manufacture of Chemicals and Chemical Products
McDougall Rose,https://www.duluxdecoratorcentre.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Dulux Decorator Centre,https://www.duluxdecoratorcentre.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Dulux Decorator Centre,https://www.duluxdecoratorcentre.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Dulux Decorator Centre,https://www.duluxdecoratorcentre.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Dunblue Ltd,https://www.dunblue.com/,72,(72)  Computer and Related Activities
Duncan's of Deeside Ltd,http://www.duncansofdeeside.co.uk,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Dunlop Systems & Components Ltd,https://www.dunlopsystems.com/,34,"(34)  Manufacture of Motor Vehicles, Trailers and Semi-trailers"
Dunn by Design Ltd,http://www.dunnbydesign.co.uk,74,(74)  Other Business Activities
Durham Cathedral Trading Ltd,https://www.durhamcathedral.co.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Dutton & Gavin (Textiles) Ltd,http://www.duttonandgavin.co.uk,17,(17)  Manufacture of Textiles
Dvd Innovation Ltd,http://www.dvdinnovation.com,72,(72)  Computer and Related Activities
Video Memories,https://www.dvdvideomemories.co.uk/,92,"(92)  Recreational, Cultural and Sporting Activities"
Dwellings Properties Ltd,https://www.dwellingsproperties.com/,55,(55)  Hotels and Restaurants
Dean & Wood Ltd,http://www.dwgasco.ie,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Dxs International Plc,http://www.dxs-systems.co.uk,74,(74)  Other Business Activities
Dymond Products Ltd.,http://www.dymondproducts.com,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Dynamic Array Ltd,http://dynamicarray.wpengine.com/,72,(72)  Computer and Related Activities
Dynamic Futures Corporation Ltd,http://dynamicfutures.co.uk/,74,(74)  Other Business Activities
Dynasty Press Ltd,http://www.dynastypress.co.uk,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
E.A. Combs Ltd,http://www.eacombs.com,33,"(33)  Mfr of Medical, Precision and Optical Instruments, Watches and Clocks"
Eagle New Energy Ltd,http://www.eag.uk.com,45,(45)  Construction
Eagle Eye Agencies Ltd,http://eagleeyeagenciesltd.co.uk/,74,(74)  Other Business Activities
Eagle Plant,http://www.eagleplant.co.uk,71,(71)  Renting of Machinery & Eqpt Without Operator & of Personal & House'd Goods
Eagles Security Services Ltd,http://eaglesec.uk/,74,(74)  Other Business Activities
Zurich Legacy Solutions Services (Uk) Ltd,https://www.zurich.co.uk/,74,(74)  Other Business Activities
E & S Decorators Ltd,http://www.eandsdecorators.co.uk,74,(74)  Other Business Activities
Earnest Consulting Ltd,http://www.earnest-consulting.com,74,(74)  Other Business Activities
Earthnicity Ltd,https://www.earthnicity.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Earth-Touch Ltd,https://www.earthtouchnews.com/,74,(74)  Other Business Activities
Easi Plumb Ltd,http://www.easiplumb.co.uk,45,(45)  Construction
East Devon Tree Care Ltd,http://www.eastdevontreecare.co.uk,01,"(01)  Agriculture, Hunting and Related Service Activities"
Eastern Chauffeur Ltd,http://www.easternchauffeur.com,60,(60)  Land Transport; Transport Via Pipelines
Eastern Seals (Uk) Ltd,https://www.easternseals.co.uk/,25,(25)  Manufacture of Rubber and Plastic Products
Eastern Star,http://www.easternstargcg.co.uk,55,(55)  Hotels and Restaurants
East Green Energy Ltd,https://www.eastgreenenergy.co.uk/,45,(45)  Construction
The Bookshop,http://www.eastgrinsteadbookshop.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
East Link (Uk) Ltd,http://www.eastlink-uk.com,74,(74)  Other Business Activities
East Midlands Laser & Cosmetic Clinic Ltd,http://www.eastmidlandslaserandcosmeticclinic.co.uk,93,(93)  Other Service Activities
Easton Residential Ltd,https://www.eastonresidential.co.uk/,70,(70)  Real Estate Activities
East Renfrewshire Council Social Care Department,http://www.eastrenfrewshire.gov.uk,85,(85)  Health and Social Work
Eastwood & Partners (Sheffield) Ltd,http://www.eastwoodandpartners.co.uk,66,"(66)  Insurance and Pension Funding, Except Compulsory Social Security"
Easyair Hire Ltd,http://www.easyairconditioning.com,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Easybuy Ltd,http://www.easybuy.uk.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Easysam Ltd,http://www.easysam.co.uk,72,(72)  Computer and Related Activities
Easyvalet Ltd,http://www.easyvalet.co.uk,74,(74)  Other Business Activities
Eat French Food Ltd,http://www.eatfrenchfood.com,55,(55)  Hotels and Restaurants
Shimla Ltd,http://www.eatlicious.com,55,(55)  Hotels and Restaurants
Ebr Attridge Llp,http://www.ebrattridge.com,74,(74)  Other Business Activities
Executive Business Strategies Ltd,http://www.ebstrategy.co.uk,72,(72)  Computer and Related Activities
Study in the Uk Ltd,http://ecagencyuk.com/,74,(74)  Other Business Activities
E.C. Care Ltd,https://www.eccare.co.uk/,85,(85)  Health and Social Work
Echo Video Productions Ltd,http://www.echovideo.co.uk,92,"(92)  Recreational, Cultural and Sporting Activities"
Eclipse Business Enterprises Ltd,http://www.eclipsetinting.co.uk,74,(74)  Other Business Activities
Ecobale Ltd,http://www.ecobale.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Ecocoffee Ltd,http://www.ecocoffeeshop.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Eco Communities C.I.C.,http://ecocommunities.co.uk/,74,(74)  Other Business Activities
Econowise Drives and Controls Ltd,http://www.econowise.co.uk,45,(45)  Construction
European Colour Ltd,http://www.ecplc.com,74,(74)  Other Business Activities
Essex Construction Training Association,http://ecta.co.uk/,74,(74)  Other Business Activities
Edward Cooper Ltd,http://www.ecycs.co.uk,74,(74)  Other Business Activities
Eden Fyfe Accounts Ltd,https://www.edenfyfe.com/,74,(74)  Other Business Activities
Edge Testing Solutions Ltd,http://www.edgetesting.co.uk,72,(72)  Computer and Related Activities
Edgewater Electrical Ltd,http://www.edgewater-electrical.co.uk,45,(45)  Construction
Edinburgh Dj Ltd,http://www.edinburghdj.co.uk,74,(74)  Other Business Activities
Marlowe Holdings Investments Ltd,http://WWW.EDMUNDSON-ELECTRICAL.CO.UK,74,(74)  Other Business Activities
Educonnect (South) Ltd,http://www.educonnectsouth.com,45,(45)  Construction
Edwards Building Services (Sw) Ltd,https://www.buildingservicestorquay.co.uk/,45,(45)  Construction
Effective Control Ltd,http://www.effectivecontrol.co.uk,74,(74)  Other Business Activities
Ethiopian Female Student Assistance Fund,http://www.efsaf.org,74,(74)  Other Business Activities
Egc (Uk) Ltd,http://www.egcuk.com,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
European Guide Dog Federation,http://www.EGDFed.org/home,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Ei Group Plc,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Ei Group Plc,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Ei Group Plc,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Angel Bar & Grill,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Bar Moda Ltd,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Ei Group Plc,http://www.eigroupplc.com/en/index.html,55,(55)  Hotels and Restaurants
Upper Crust,http://www.ejscatering.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Ekonnic Ltd,https://www.ekonnic.com/,72,(72)  Computer and Related Activities
East Kent Therapy Rehabilitation Alliance Ltd,http://www.ektralimited.com,85,(85)  Health and Social Work
Elder Properties Ltd,http://www.elderproperties.co.uk,70,(70)  Real Estate Activities
Eldon Insurance Services Ltd,https://eldoninsurance.co.uk/,66,"(66)  Insurance and Pension Funding, Except Compulsory Social Security"
Electrafence Ltd,http://www.electrafence.co.uk,74,(74)  Other Business Activities
M P R Electric Gates Ltd,http://www.electricgatesdirect.co.uk,28,"(28)  Manufacture of Fabricated Metal Products, Except Machinery and Equipment"
Finch Electrical Contractors Ltd,http://www.electriciansdevon.com/UOQgZ/,45,(45)  Construction
Electro-Rentals Ltd,http://www.electroref.co.uk,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Elemental Beauty Ltd,http://www.elementalbeauty.co.uk,24,(24)  Manufacture of Chemicals and Chemical Products
Elementis Holdings Ltd,http://www.elementis.com,74,(74)  Other Business Activities
Elements Garden Design Ltd,http://www.elementsgardendesign.co.uk,45,(45)  Construction
Elephant & Castle Day Nursery Ltd,http://www.elephantandcastledaynursery.co.uk,80,(80)  Education
Eliments Ltd,http://www.eliments.co.uk,45,(45)  Construction
Elite Digital Solutions Ltd,http://www.elitedigitalsolutions.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Elite Security Consultants Ltd,http://www.elitefs.co.uk,31,(31)  Manufacture of Electrical Machinery and Apparatus Not Elsewhere Classified
Elite Law Cost Drafting Ltd,http://www.elitelawcostdrafting.co.uk,74,(74)  Other Business Activities
Elite Marketing Data Ltd,http://www.elitemarketingdata.co.uk,64,(64)  Post and Telecommunications
The Motorists Centre,http://www.elitemotoristscentre.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Elk Marketing & Planning Ltd,https://www.elkmp.com/,74,(74)  Other Business Activities
Elliott Group Holdings (Uk) Ltd,https://www.elliottuk.com/,71,(71)  Renting of Machinery & Eqpt Without Operator & of Personal & House'd Goods
Elm Veterinary Group,https://www.elmvetsplymouth.co.uk/,85,(85)  Health and Social Work
Edinburgh Light Railway Company Ltd,http://elrcl.co.uk/,60,(60)  Land Transport; Transport Via Pipelines
Elvet Construction Consultants Ltd,http://www.elvetconsultants.co.uk,74,(74)  Other Business Activities
Elvino Company Ltd,http://elvino.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Eako Ltd,https://www.elvisandkresse.com/,19,(19)  Tanning & Dressing of Leather; Mfr of Handbags/Saddlery/Harness/Footwear
Fairhold Services Ltd,https://www.e-m.uk.com/,70,(70)  Real Estate Activities
Emaris Ltd,http://www.emaris.co.uk,72,(72)  Computer and Related Activities
E Marsh Upholsterers,http://www.e-marsh.co.uk,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Emea Finance Ltd,https://www.emeafinance.com:443/live/,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
Emerald Doors Ltd,https://www.emeralddoors.co.uk/,20,"(20)  Mfr of Wood, Pdts of Wood/Cork; Mfr of Articles of Straw/Plaiting Mtls"
Eminda Ltd,http://www.eminda.co.uk,72,(72)  Computer and Related Activities
Emmerson Barnett Ltd,http://www.emmersonbarnett.co.uk,74,(74)  Other Business Activities
Empire Pest Control Ltd,https://www.empirepestcontrol.co.uk/,74,(74)  Other Business Activities
Empty Creative Ltd,http://www.emptycreative.com,74,(74)  Other Business Activities
Encel Ltd,http://www.encel.co.uk,72,(72)  Computer and Related Activities
Wishing Well,http://www.enchanted-gifts.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Top Gear,http://www.enegis.co.uk,29,(29)  Manufacture of Machinery and Equipment Not Elsewhere Classified
Energized Work Ltd,http://www.energizedwork.com,72,(72)  Computer and Related Activities
Energy Assessors (Nottingham) Ltd,http://www.energy-assessors-nottingham.co.uk,74,(74)  Other Business Activities
Energy Assessors (South Wales) Ltd,http://www.energyassessors-sw.co.uk,74,(74)  Other Business Activities
Energy Assess Uk Ltd,http://www.energyassessuk.com,70,(70)  Real Estate Activities
Esa Training Ltd,http://www.energyassociates.co.uk,74,(74)  Other Business Activities
Energy Partnerships Ltd,http://www.energypartnerships.co.uk,74,(74)  Other Business Activities
Octave Design Ltd,https://www.englishcufflinks.com/,27,(27)  Manufacture of Basic Metals
English Language Testing Ltd,http://www.englishlanguagetesting.co.uk,74,(74)  Other Business Activities
McCance Ltd.,http://www.enhanceorthodontics.co.uk,85,(85)  Health and Social Work
Enitiative Media Ltd,http://www.enitiativemedia.co.uk,74,(74)  Other Business Activities
Ei Group Plc,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
Enterprising,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
Kingshead,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
Ei Group Plc,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
Hare & Hounds Inn,https://www.eipublicanpartnerships.com/,85,(85)  Health and Social Work
Ei Group Plc,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
Ei Group Plc,https://www.eipublicanpartnerships.com/,55,(55)  Hotels and Restaurants
